@relation Elder1_activity

@attribute meanx real
@attribute meany real
@attribute meanz real
@attribute rmsx real
@attribute rmsy real
@attribute rmsz real
@attribute sdx real
@attribute sdy real
@attribute sdz real
@attribute madx real
@attribute mady real
@attribute madz real
@attribute parameter real
@attribute activity { Lying,Sitting,Standing,Walking }


@data
-0.9,0.065,0.159999999999999,0.9,0.0806225774829855,0.173205080756887,0,0.0476969600708472,0.066332495807108,0.81,0,0.0455,0.06,Lying
-0.87,-0.0349999999999999,0.35,0.87120606058498,0.0591607978309961,0.353553390593273,0.0458257569495583,0.0476969600708472,0.05,0.759,0.042,0.0455,0.05,Lying
-0.689999999999999,-0.09,0.614999999999999,0.691375440697744,0.0948683298050514,0.620886463051015,0.0435889894354067,0.0299999999999999,0.0852936105461599,0.477999999999999,0.027,0.018,0.0694999999999999,Lying
-0.219999999999999,-0.095,0.98,0.272029410174708,0.0974679434480896,0.985900603509299,0.16,0.0217944947177033,0.10770329614269,0.074,0.133999999999999,0.0095,0.098,Lying
0.115,0.0749999999999999,0.975,0.124498995979887,0.120415945787922,0.981070843517429,0.0476969600708472,0.0942072184070838,0.108972473588516,0.0155,0.034,0.0849999999999999,0.0975,Lying
0.095,0.285,0.86,0.128452325786651,0.292403830344269,0.861394218694321,0.0864580823289529,0.0653834841531101,0.0489897948556635,0.0165,0.0569999999999999,0.051,0.048,Lying
0.25,0.519999999999999,0.72,0.256904651573302,0.523450093132096,0.721803297304743,0.0591607978309961,0.0599999999999999,0.0509901951359278,0.066,0.055,0.048,0.034,Lying
0.239999999999999,0.564999999999999,0.654999999999999,0.248997991959774,0.573149195236284,0.662193325245732,0.066332495807108,0.096306801421291,0.0973396116696589,0.062,0.06,0.0849999999999999,0.0794999999999999,Lying
0.284999999999999,0.669999999999999,0.485,0.287228132326901,0.671565335615232,0.486312656631513,0.0357071421427142,0.0458257569495584,0.0357071421427142,0.0825,0.0255,0.042,0.0255,Lying
0.299999999999999,0.649999999999999,0.51,0.301662062579967,0.651920240520264,0.510881590977792,0.0316227766016838,0.0499999999999999,0.0299999999999999,0.091,0.01,0.0499999999999999,0.018,Lying
0.294999999999999,0.654999999999999,0.535,0.29580398915498,0.656886595996599,0.537121960079831,0.0217944947177033,0.0497493718553309,0.0476969600708472,0.0875,0.0095,0.0494999999999999,0.0455,Lying
0.299999999999999,0.694999999999999,0.524999999999999,0.3,0.695341642647698,0.526782687642636,0,0.0217944947177033,0.0433012701892219,0.09,0,0.0095,0.0375,Lying
0.294999999999999,0.604999999999999,0.539999999999999,0.29580398915498,0.608687111741328,0.542217668469038,0.0217944947177033,0.0668954408012982,0.0489897948556635,0.0875,0.0095,0.0474999999999999,0.048,Lying
0.299999999999999,0.699999999999999,0.48,0.3,0.7,0.481663783151691,0,0,0.0399999999999999,0.09,0,0,0.032,Lying
0.304999999999999,0.694999999999999,0.5,0.305777697028413,0.695341642647698,0.5,0.0217944947177033,0.0217944947177033,0,0.0935,0.0095,0.0095,0,Lying
0.309999999999999,0.694999999999999,0.5,0.311448230047948,0.695341642647698,0.5,0.03,0.0217944947177033,0,0.097,0.018,0.0095,0,Lying
0.309999999999999,0.699999999999999,0.485,0.311448230047948,0.7,0.486312656631513,0.03,0,0.0357071421427142,0.097,0.018,0,0.0255,Lying
0.299999999999999,0.699999999999999,0.485,0.3,0.7,0.486312656631513,0,0,0.0357071421427142,0.09,0,0,0.0255,Lying
0.304999999999999,0.699999999999999,0.49,0.305777697028413,0.7,0.490917508345343,0.0217944947177033,0,0.0299999999999999,0.0935,0.0095,0,0.018,Lying
0.299999999999999,0.699999999999999,0.495,0.3,0.7,0.495479565673499,0,0,0.0217944947177033,0.09,0,0,0.0095,Lying
0.299999999999999,0.699999999999999,0.495,0.3,0.7,0.495479565673499,0,0,0.0217944947177033,0.09,0,0,0.0095,Lying
0.309999999999999,0.699999999999999,0.5,0.311448230047948,0.7,0.5,0.03,0,0,0.097,0.018,0,0,Lying
0.299999999999999,0.699999999999999,0.475,0.3,0.7,0.476969600708472,0,0,0.0433012701892219,0.09,0,0,0.0375,Lying
0.304999999999999,0.699999999999999,0.49,0.305777697028413,0.7,0.490917508345343,0.0217944947177033,0,0.0299999999999999,0.0935,0.0095,0,0.018,Lying
0.299999999999999,0.699999999999999,0.5,0.3,0.7,0.5,0,0,0,0.09,0,0,0,Lying
0.315,0.699999999999999,0.5,0.317017349682947,0.7,0.5,0.0357071421427142,0,0,0.1005,0.0255,0,0,Lying
0.309999999999999,0.699999999999999,0.5,0.311448230047948,0.7,0.5,0.03,0,0,0.097,0.018,0,0,Lying
0.299999999999999,0.699999999999999,0.49,0.3,0.7,0.491934955049953,0,0,0.0435889894354067,0.09,0,0,0.019,Lying
0.219999999999999,0.699999999999999,0.5,0.234520787991171,0.7,0.5,0.0812403840463596,0,0,0.055,0.072,0,0,Lying
0.17,0.699999999999999,0.49,0.184390889145857,0.7,0.490917508345343,0.0714142842854285,0,0.0299999999999999,0.034,0.063,0,0.018,Lying
0.195,0.704999999999999,0.5,0.196214168703485,0.705336798983294,0.5,0.0217944947177033,0.0217944947177033,0,0.0385,0.0095,0.0095,0,Lying
0.25,0.704999999999999,0.485,0.254950975679639,0.705336798983294,0.486312656631513,0.05,0.0217944947177033,0.0357071421427142,0.065,0.05,0.0095,0.0255,Lying
0.255,0.699999999999999,0.5,0.259807621135331,0.7,0.5,0.0497493718553309,0,0,0.0675,0.0494999999999999,0,0,Lying
0.23,0.699999999999999,0.5,0.234520787991171,0.7,0.5,0.0458257569495583,0,0,0.055,0.0419999999999999,0,0,Lying
0.235,0.699999999999999,0.5,0.239791576165635,0.7,0.5,0.0476969600708472,0,0,0.0575,0.0455,0,0,Lying
-0.845,0.39,0.03,0.846463230152379,0.391152144312159,0.0547722557505166,0.0497493718553309,0.03,0.0458257569495584,0.7165,0.0494999999999999,0.018,0.042,Sitting
-0.88,0.37,0.025,0.880908621821809,0.372827037646145,0.05,0.0399999999999999,0.0458257569495584,0.0433012701892219,0.776,0.032,0.042,0.0375,Sitting
-0.84,0.365,0,0.841427358718505,0.368103246386119,0,0.0489897948556635,0.0476969600708473,0,0.708,0.048,0.0455,0,Sitting
-0.86,0.36,0,0.861394218694321,0.363318042491699,0,0.0489897948556635,0.0489897948556635,0,0.742,0.048,0.048,0,Sitting
-0.825,0.39,0,0.826135582092915,0.391152144312159,0,0.0433012701892219,0.03,0,0.6825,0.0375,0.018,0,Sitting
-0.815,0.375,0,0.815781833580523,0.377491721763537,0,0.0357071421427142,0.0433012701892219,0,0.6655,0.0255,0.0375,0,Sitting
-0.855,0.36,0,0.856446145417212,0.363318042491699,0,0.0497493718553309,0.0489897948556635,0,0.7335,0.0494999999999999,0.048,0,Sitting
-0.84,0.38,0.01,0.841427358718505,0.382099463490856,0.0316227766016838,0.0489897948556635,0.04,0.03,0.708,0.048,0.032,0.018,Sitting
-0.845,0.375,0.01,0.846463230152379,0.377491721763537,0.0316227766016838,0.0497493718553309,0.0433012701892219,0.03,0.7165,0.0494999999999999,0.0375,0.018,Sitting
-0.845,0.38,0.01,0.846463230152379,0.382099463490856,0.0316227766016838,0.0497493718553309,0.04,0.0299999999999999,0.7165,0.0494999999999999,0.032,0.018,Sitting
-0.825,0.395,0,0.826135582092915,0.395600808897049,0,0.0433012701892219,0.0217944947177033,0,0.6825,0.0375,0.0095,0,Sitting
-0.825,0.4,0.02,0.826135582092915,0.4,0.0447213595499958,0.0433012701892219,0,0.04,0.6825,0.0375,0,0.032,Sitting
-0.82,0.4,0.01,0.820975030070951,0.4,0.0316227766016838,0.0399999999999999,0,0.0299999999999999,0.674,0.032,0,0.018,Sitting
-0.85,0.375,0.005,0.85146931829632,0.377491721763537,0.0223606797749979,0.0499999999999999,0.0433012701892219,0.0217944947177033,0.725,0.0499999999999999,0.0375,0.0095,Sitting
-0.845,0.385,0,0.846463230152379,0.386652298583624,0,0.0497493718553309,0.0357071421427142,0,0.7165,0.0494999999999999,0.0255,0,Sitting
-0.815,0.395,0,0.815781833580523,0.395600808897049,0,0.0357071421427142,0.0217944947177033,0,0.6655,0.0255,0.0095,0,Sitting
-0.865,0.37,0.015,0.866314030822542,0.372827037646145,0.0387298334620741,0.0476969600708472,0.0458257569495584,0.0357071421427142,0.7505,0.0455,0.042,0.0255,Sitting
-0.83,0.375,0,0.831264097624816,0.377491721763537,0,0.0458257569495583,0.0433012701892219,0,0.691,0.042,0.0375,0,Sitting
-0.845,0.36,0.01,0.846463230152379,0.363318042491699,0.0316227766016838,0.0497493718553309,0.0489897948556635,0.0299999999999999,0.7165,0.0494999999999999,0.048,0.018,Sitting
-0.835,0.39,0,0.836361166004257,0.391152144312159,0,0.0476969600708472,0.03,0,0.6995,0.0455,0.018,0,Sitting
-0.81,0.4,0.025,0.810555365166377,0.4,0.05,0.0299999999999999,0,0.0433012701892219,0.657,0.018,0,0.0375,Sitting
-0.81,0.39,0.0549999999999999,0.810555365166377,0.391152144312159,0.0741619848709566,0.0299999999999999,0.03,0.0497493718553309,0.657,0.018,0.018,0.0495,Sitting
-0.815,0.39,0.02,0.815781833580523,0.391152144312159,0.0447213595499958,0.0357071421427142,0.03,0.04,0.6655,0.0255,0.018,0.032,Sitting
-0.825,0.385,0,0.826135582092915,0.386652298583624,0,0.0433012701892219,0.0357071421427142,0,0.6825,0.0375,0.0255,0,Sitting
-0.825,0.395,0,0.826135582092915,0.395600808897049,0,0.0433012701892219,0.0217944947177033,0,0.6825,0.0375,0.0095,0,Sitting
-0.825,0.375,0,0.826135582092915,0.377491721763537,0,0.0433012701892219,0.0433012701892219,0,0.6825,0.0375,0.0375,0,Sitting
-0.82,0.385,0,0.820975030070951,0.386652298583624,0,0.0399999999999999,0.0357071421427142,0,0.674,0.032,0.0255,0,Sitting
-0.84,0.4,0,0.841427358718505,0.4,0,0.0489897948556635,0,0,0.708,0.048,0,0,Sitting
-0.825,0.395,0.005,0.826135582092915,0.395600808897049,0.0223606797749979,0.0433012701892219,0.0217944947177033,0.0217944947177033,0.6825,0.0375,0.0095,0.0095,Sitting
-0.82,0.385,0.005,0.820975030070951,0.386652298583624,0.0223606797749979,0.0399999999999999,0.0357071421427142,0.0217944947177033,0.674,0.032,0.0255,0.0095,Sitting
-0.81,0.38,0.005,0.810555365166377,0.382099463490856,0.0223606797749979,0.0299999999999999,0.04,0.0217944947177033,0.657,0.018,0.032,0.0095,Sitting
-0.82,0.4,0.005,0.820975030070951,0.4,0.0223606797749979,0.0399999999999999,0,0.0217944947177033,0.674,0.032,0,0.0095,Sitting
-0.82,0.4,0,0.820975030070951,0.4,0,0.0399999999999999,0,0,0.674,0.032,0,0,Sitting
-0.825,0.385,0,0.826135582092915,0.386652298583624,0,0.0433012701892219,0.0357071421427142,0,0.6825,0.0375,0.0255,0,Sitting
-0.835,0.39,0,0.836361166004257,0.391152144312159,0,0.0476969600708472,0.03,0,0.6995,0.0455,0.018,0,Sitting
-0.83,0.4,0.005,0.831264097624816,0.4,0.0223606797749979,0.0458257569495584,0,0.0217944947177033,0.691,0.042,0,0.0095,Sitting
-0.82,0.39,0,0.820975030070951,0.391152144312159,0,0.0399999999999999,0.03,0,0.674,0.032,0.018,0,Sitting
-0.86,0.39,0,0.861394218694321,0.391152144312159,0,0.0489897948556635,0.03,0,0.742,0.048,0.018,0,Sitting
-0.825,0.4,0,0.826135582092915,0.4,0,0.0433012701892219,0,0,0.6825,0.0375,0,0,Sitting
-0.805,0.4,0,0.805294977011529,0.4,0,0.0217944947177033,0,0,0.6485,0.0095,0,0,Sitting
-0.825,0.4,0,0.826135582092915,0.4,0,0.0433012701892219,0,0,0.6825,0.0375,0,0,Sitting
-0.8,0.4,0,0.8,0.4,0,0,0,0,0.64,0,0,0,Sitting
-0.8,0.4,0.005,0.8,0.4,0.0223606797749979,0,0,0.0217944947177033,0.64,0,0,0.0095,Sitting
-0.8,0.4,0,0.8,0.4,0,0,0,0,0.64,0,0,0,Sitting
-0.805,0.4,0,0.805294977011529,0.4,0,0.0217944947177033,0,0,0.6485,0.0095,0,0,Sitting
-0.8,0.4,0,0.8,0.4,0,0,0,0,0.64,0,0,0,Sitting
-0.805,0.4,0,0.805294977011529,0.4,0,0.0217944947177033,0,0,0.6485,0.0095,0,0,Sitting
-0.8,0.4,0,0.8,0.4,0,0,0,0,0.64,0,0,0,Sitting
-0.8,0.4,0,0.8,0.4,0,0,0,0,0.64,0,0,0,Sitting
-0.81,0.4,0,0.810555365166377,0.4,0,0.0299999999999999,0,0,0.657,0.018,0,0,Sitting
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.205,0,0.9,0.206155281280883,0,0,0.0217944947177033,0,0.81,0,0.0095,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.205,0,0.9,0.206155281280883,0,0,0.0217944947177033,0,0.81,0,0.0095,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.205,0,0.9,0.206155281280883,0,0,0.0217944947177033,0,0.81,0,0.0095,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.205,0,0.9,0.206155281280883,0,0,0.0217944947177033,0,0.81,0,0.0095,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.244999999999999,0,0.9,0.25,0,0,0.0497493718553309,0,0.81,0,0.0494999999999999,0,Standing
-0.9,0.294999999999999,0,0.9,0.29580398915498,0,0,0.0217944947177033,0,0.81,0,0.0095,0,Standing
-0.9,0.25,0,0.9,0.254950975679639,0,0,0.05,0,0.81,0,0.05,0,Standing
-0.9,0.235,0,0.9,0.239791576165636,0,0,0.0476969600708472,0,0.81,0,0.0455,0,Standing
-0.9,0.24,0,0.9,0.244948974278317,0,0,0.0489897948556635,0,0.81,0,0.048,0,Standing
-0.9,0.225,0,0.9,0.229128784747792,0,0,0.0433012701892219,0,0.81,0,0.0375,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.205,0,0.9,0.206155281280883,0,0,0.0217944947177033,0,0.81,0,0.0095,0,Standing
-0.9,0.2,0.005,0.9,0.2,0.0223606797749979,0,0,0.0217944947177033,0.81,0,0,0.0095,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.21,0.015,0.9,0.212132034355964,0.0387298334620741,0,0.0299999999999999,0.0357071421427142,0.81,0,0.018,0.0255,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.905,0.2,0.005,0.905262392900533,0.2,0.0223606797749979,0.0217944947177033,0,0.0217944947177033,0.8195,0.0095,0,0.0095,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.195,0,0.9,0.196214168703485,0,0,0.0217944947177033,0,0.81,0,0.0095,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.9,0.2,0,0.9,0.2,0,0,0,0,0.81,0,0,0,Standing
-0.805,0.385,0,0.805294977011529,0.387943294825416,0,0.0217944947177033,0.0476969600708473,0,0.6485,0.0095,0.034,0,Walking
-0.869999999999999,0.319999999999999,0.095,0.874642784226795,0.336154726279432,0.124498995979887,0.09,0.10295630140987,0.0804673846971554,0.765,0.072,0.086,0.0664999999999999,Walking
-0.87,0.269999999999999,0.11,0.87120606058498,0.273861278752583,0.114017542509913,0.0458257569495583,0.0458257569495583,0.03,0.759,0.042,0.042,0.018,Walking
-0.875,0.285,0.045,0.876641317757724,0.292403830344269,0.0670820393249937,0.053619026473818,0.0653834841531101,0.0497493718553309,0.7685,0.045,0.051,0.0495,Walking
-0.845,0.309999999999999,0,0.846463230152379,0.311448230047948,0,0.0497493718553309,0.03,0,0.7165,0.0494999999999999,0.018,0,Walking
-0.894999999999999,0.319999999999999,0.075,0.896381615161757,0.322490309931942,0.0866025403784438,0.0497493718553309,0.04,0.0433012701892219,0.8035,0.0284999999999999,0.032,0.0375,Walking
-0.875,0.255,0,0.876070773396761,0.259807621135331,0,0.0433012701892219,0.0497493718553309,0,0.7675,0.0375,0.0494999999999999,0,Walking
-0.895,0.315,-0.01,0.895265323800715,0.320156211871642,0.0316227766016838,0.0217944947177033,0.0572276157112979,0.0299999999999999,0.8015,0.0095,0.0425,0.018,Walking
-0.825,0.35,-0.045,0.826740588092782,0.353553390593273,0.0670820393249937,0.053619026473818,0.05,0.0497493718553309,0.6835,0.04,0.05,0.0495,Walking
-0.845,0.309999999999999,0.085,0.847053717304871,0.311448230047948,0.0921954445729289,0.0589491306127579,0.03,0.0357071421427142,0.7175,0.0549999999999999,0.018,0.0255,Walking
-0.875,0.304999999999999,0.12,0.876070773396761,0.305777697028413,0.126491106406735,0.0433012701892219,0.0217944947177033,0.04,0.7675,0.0375,0.0095,0.032,Walking
-0.87,0.289999999999999,0.0399999999999999,0.871779788708135,0.294957624075052,0.0836660026534075,0.0556776436283002,0.053851648071345,0.0734846922834953,0.76,0.049,0.036,0.062,Walking
-0.825,0.325,0,0.826135582092915,0.3278719262151,0,0.0433012701892219,0.0433012701892219,0,0.6825,0.0375,0.0375,0,Walking
-0.875,0.31,0.06,0.877211491032806,0.320936130717624,0.0774596669241483,0.0622494979899436,0.0830662386291807,0.0489897948556635,0.7695,0.0524999999999999,0.072,0.048,Walking
-0.87,0.325,0.12,0.87120606058498,0.3278719262151,0.126491106406735,0.0458257569495584,0.0433012701892219,0.04,0.759,0.042,0.0375,0.032,Walking
-0.865,0.279999999999999,0.04,0.866890996607993,0.284604989415154,0.0836660026534075,0.0572276157112979,0.0509901951359278,0.0734846922834953,0.7515,0.052,0.04,0.06,Walking
-0.845,0.355,0,0.847053717304871,0.361247837363768,0,0.0589491306127579,0.0668954408012982,0,0.7175,0.054,0.0605,0,Walking
-0.865,0.279999999999999,0.08,0.869770084562581,0.286356421265527,0.0894427190999916,0.0909670269933012,0.06,0.04,0.7565,0.0785,0.048,0.032,Walking
-0.895,0.325,0.09,0.896381615161757,0.3278719262151,0.1,0.0497493718553309,0.0433012701892219,0.0435889894354067,0.8035,0.0284999999999999,0.0375,0.027,Walking
-0.83,0.274999999999999,0,0.833066623986341,0.278388218141501,0,0.0714142842854285,0.0433012701892219,0,0.694,0.0629999999999999,0.0374999999999999,0,Walking
-0.855,0.329999999999999,0.005,0.856446145417212,0.333166624979153,0.0223606797749979,0.0497493718553309,0.0458257569495584,0.0217944947177033,0.7335,0.0494999999999999,0.042,0.0095,Walking
-0.86,0.244999999999999,0.155,0.864291617453276,0.25,0.162788205960997,0.0860232526704262,0.0497493718553309,0.0497493718553309,0.747,0.072,0.0494999999999999,0.0495,Walking
-0.88,0.299999999999999,0.09,0.880908621821809,0.301662062579967,0.104880884817015,0.0399999999999999,0.0316227766016838,0.053851648071345,0.776,0.032,0.01,0.036,Walking
-0.865,0.294999999999999,0.015,0.866314030822542,0.29580398915498,0.0387298334620741,0.0476969600708472,0.0217944947177033,0.0357071421427142,0.7505,0.0455,0.0095,0.0255,Walking
-0.9,0.279999999999999,0.0349999999999999,0.9,0.282842712474619,0.0591607978309961,0,0.0399999999999999,0.0476969600708472,0.81,0,0.032,0.0455,Walking
-0.885,0.289999999999999,0.13,0.885720046064218,0.291547594742265,0.137840487520902,0.0357071421427142,0.0299999999999999,0.0458257569495584,0.7845,0.0255,0.018,0.042,Walking
-0.895,0.299999999999999,0.1,0.895265323800715,0.3,0.1,0.0217944947177033,0,0,0.8015,0.0095,0,0,Walking
-0.84,0.365,0.1,0.841427358718505,0.368103246386119,0.1,0.0489897948556635,0.0476969600708473,0,0.708,0.048,0.0455,0,Walking
-0.82,0.385,0.0499999999999999,0.820975030070951,0.386652298583624,0.0707106781186547,0.0399999999999999,0.0357071421427142,0.05,0.674,0.032,0.0255,0.05,Walking
-0.825,0.39,0,0.826135582092915,0.391152144312159,0,0.0433012701892219,0.03,0,0.6825,0.0375,0.018,0,Walking
-0.81,0.385,0,0.810555365166377,0.386652298583624,0,0.0299999999999999,0.0357071421427142,0,0.657,0.018,0.0255,0,Walking
-0.84,0.339999999999999,0.01,0.841427358718505,0.343511280746353,0.0316227766016838,0.0489897948556635,0.0489897948556635,0.03,0.708,0.048,0.048,0.018,Walking
-0.845,0.314999999999999,0.075,0.846463230152379,0.317017349682947,0.0866025403784438,0.0497493718553309,0.0357071421427142,0.0433012701892219,0.7165,0.0494999999999999,0.0255,0.0375,Walking
-0.895,0.21,0.185,0.895265323800715,0.214476105895272,0.19364916731037,0.0217944947177033,0.0435889894354067,0.0572276157112979,0.8015,0.0095,0.027,0.0425,Walking
-0.885,0.225,0.255,0.886284378740819,0.229128784747792,0.259807621135331,0.0476969600708472,0.0433012701892219,0.0497493718553309,0.7855,0.034,0.0374999999999999,0.0494999999999999,Walking
