@relation sujatha

@attribute meanx real
@attribute meany real
@attribute meanz real
@attribute rmsx real
@attribute rmsy real
@attribute rmsz real
@attribute sdx real
@attribute sdy real
@attribute sdz real
@attribute ra real
@attribute madx real
@attribute mady real
@attribute madz real
@attribute activity { Sitting,Standing,Walkfast,Walking }


@data
-0.869999999999999,0.334999999999999,0.045,0.878635305459552,0.34423828956117,0.0670820393249937,0.122882057274445,0.0792148975887743,0.0497493718553309,0.933354166434156,0.099,0.0655,0.0495,Walkfast
-0.825,0.415,-1.38777878078144E-18,0.841724420460758,0.423674403286297,0.0632455532033676,0.16695807857064,0.0852936105461599,0.0632455532033676,0.923498781807534,0.13,0.068,0.0399999999999999,Walkfast
-0.875,0.315,0,0.881192374002408,0.326343377441614,0,0.104283268073071,0.0852936105461599,0,0.929973117891049,0.0849999999999999,0.0695,0,Walkfast
-0.895,0.264999999999999,0.01,0.897496518099095,0.272946881279123,0.0316227766016838,0.0668954408012982,0.0653834841531101,0.0299999999999999,0.933461300751134,0.0474999999999999,0.0584999999999999,0.018,Walkfast
-0.83,0.405,-0.005,0.831264097624816,0.408044115262063,0.0223606797749979,0.0458257569495584,0.0497493718553309,0.0217944947177033,0.923552922143609,0.042,0.0285,0.0095,Walkfast
-0.984999999999999,-0.19,-0.005,0.987674035297071,0.216794833886788,0.0223606797749979,0.0726291952316697,0.104403065089105,0.0217944947177033,1.00316997562726,0.0595,0.092,0.0095,Walking
-0.845,0.169999999999999,-0.015,0.847643793111234,0.194935886896179,0.0387298334620741,0.0668954408012982,0.0953939201416945,0.0357071421427142,0.862061482726145,0.0594999999999999,0.0869999999999999,0.0255,Walking
-0.929999999999999,0.175,0.065,0.934344690143846,0.229128784747792,0.0921954445729289,0.09,0.14790199457749,0.0653834841531101,0.94855152732996,0.072,0.132499999999999,0.0584999999999999,Walking
-0.95,0.1,0.0349999999999999,0.951314879522022,0.1,0.0591607978309961,0.0499999999999999,0,0.0476969600708472,0.955889637981289,0.0499999999999999,0,0.0455,Walking
-0.87,0.29,-0.0399999999999999,0.87692645073575,0.301662062579967,0.0632455532033676,0.11,0.0830662386291807,0.0489897948556635,0.917932459389033,0.092,0.056,0.048,Walking
-0.755,0.4,-0.065,0.759275970909128,0.406201920231798,0.0806225774829855,0.0804673846971554,0.0707106781186547,0.0476969600708472,0.856883889450607,0.0715,0.05,0.0455,Walking
-0.905,0.299999999999999,0.085,0.905262392900533,0.3,0.0921954445729289,0.0217944947177033,0,0.0357071421427142,0.957209485953832,0.0095,0,0.0255,Walking
-0.875,0.355,0.1,0.877781293945137,0.364005494464025,0.1,0.0698212002188447,0.0804673846971554,0,0.949552526193259,0.055,0.0714999999999999,0,Walking
-0.83,0.365,0.15,0.834266144584568,0.370809924354783,0.158113883008419,0.0842614977317636,0.0653834841531101,0.05,0.919034819797378,0.077,0.0585,0.05,Walking
-0.88,0.38,0.13,0.880908621821809,0.384707681233426,0.137840487520902,0.0399999999999999,0.0599999999999999,0.0458257569495583,0.967315873952247,0.032,0.048,0.042,Walking
-0.795,0.38,0,0.799061950038919,0.389871773792358,0,0.0804673846971554,0.0871779788708135,0,0.881149817000491,0.0665,0.068,0,Walking
-0.82,0.44,0,0.826438140455775,0.447213595499957,0,0.10295630140987,0.08,0,0.930591209930547,0.08,0.072,0,Walking
-0.86,0.329999999999999,0.0549999999999999,0.861394218694321,0.333166624979153,0.0741619848709566,0.0489897948556635,0.0458257569495584,0.0497493718553309,0.922781122477047,0.048,0.042,0.0495,Walking
-0.855,0.355,0.045,0.858778201865883,0.365376518128902,0.0670820393249937,0.0804673846971554,0.0864580823289529,0.0497493718553309,0.926862988796078,0.0685,0.075,0.0495,Walking
-0.79,0.42,0,0.792464510246358,0.421900462194579,0,0.062449979983984,0.0399999999999999,0,0.894706655837543,0.045,0.032,0,Walking
-0.919999999999999,0.29,0.02,0.924121204171833,0.296647939483826,0.0547722557505166,0.0871779788708134,0.062449979983984,0.0509901951359278,0.964831591522582,0.074,0.045,0.04,Walking
-0.87,0.294999999999999,0.00999999999999999,0.874070935336486,0.317017349682947,0.0836660026534075,0.0842614977317635,0.116081867662438,0.0830662386291807,0.918708332388468,0.0689999999999999,0.0854999999999999,0.063,Walking
-0.79,0.415,0,0.791201617794099,0.417731971484108,0,0.0435889894354067,0.0476969600708472,0,0.892370438775288,0.027,0.034,0,Walking
-0.854999999999999,0.435,0,0.857029754442633,0.442153819388682,0,0.0589491306127579,0.0792148975887743,0,0.959296617319168,0.0549999999999999,0.0714999999999999,0,Walking
-0.85,0.295,0.015,0.85146931829632,0.302489669245083,0.0387298334620741,0.0499999999999999,0.0668954408012982,0.0357071421427142,0.899861100392721,0.0499999999999999,0.0475,0.0255,Walking
-0.86,0.37,-0.02,0.882043082847997,0.398748040747537,0.0894427190999916,0.195959179422654,0.148660687473185,0.0871779788708135,0.936429388688757,0.158,0.119,0.074,Walking
-0.789999999999999,0.465,0.005,0.808084154033476,0.468508271004899,0.0223606797749979,0.17,0.0572276157112979,0.0217944947177033,0.916706059759615,0.117,0.0489999999999999,0.0095,Walking
-0.815,0.334999999999999,0.0849999999999999,0.826135582092915,0.345687720348872,0.107238052947636,0.135185058345957,0.0852936105461599,0.0653834841531101,0.88525420078077,0.1095,0.072,0.051,Walking
-0.875,0.37,0.005,0.895265323800715,0.402492235949962,0.0806225774829855,0.189406969248758,0.158429795177548,0.0804673846971554,0.950026315424999,0.1425,0.126,0.0664999999999999,Walking
-0.825,0.42,0.0499999999999999,0.840535543567314,0.425440947723653,0.0707106781186547,0.160857079421454,0.0678232998312526,0.05,0.927105711340405,0.109999999999999,0.056,0.05,Walking
-0.809999999999999,0.324999999999999,0.07,0.824014562978106,0.33391615714128,0.0836660026534075,0.151327459504215,0.0766485485837794,0.0458257569495583,0.875571242104261,0.114,0.0624999999999999,0.042,Walking
-0.874999999999999,0.37,0.045,0.893028554974587,0.394968353162629,0.0670820393249937,0.178535710713571,0.138202749610852,0.0497493718553309,0.951078335364653,0.135,0.112999999999999,0.0495,Walking
-0.779999999999999,0.44,0.025,0.782943165242535,0.444971909225739,0.05,0.0678232998312527,0.066332495807108,0.0433012701892219,0.89589340883835,0.056,0.06,0.0375,Walking
-0.865,0.365,0.06,0.88289297199604,0.378813938497516,0.0774596669241483,0.176847391838274,0.101365674663566,0.0489897948556635,0.940770960436173,0.145,0.0885,0.048,Walking
